Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3487415,2019-08-22 09:34:22,2019-08-22 11:20:44,12274410,2209393800,12274410,180,1667,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487415.sralite.1,ERX3508875,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670382,SAMEA5881922,simple,140095,Dunaliella viridis,SAMEA5881922,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,F4DA76024C90084CCE861982752E1142,26A0B692A5E226919197DEEA5A8F57F6
ERR3487416,2019-08-22 09:34:22,2019-08-22 11:20:58,13114470,2360604600,13114470,180,1766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487416.sralite.1,ERX3508876,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670383,SAMEA5881923,simple,2602001,Pteromonas sp. CCAC 2761 B,SAMEA5881923,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,292AE351A2A3F3D9586BCEB04EC95D8F,11B3D52F6970B3AF35C0A64460A1FE7A
ERR3487417,2019-08-22 09:34:22,2019-08-22 11:21:24,12144384,2185989120,12144384,180,1729,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487417.sralite.1,ERX3508877,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670384,SAMEA5881924,simple,163311,Geminella sp. SAG 20.84,SAMEA5881924,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,44BED2E1D3655603C266DAD025589E6E,EFB4ECF61BAAF2DC0C35BD8BA23961F7
ERR3487418,2019-08-22 09:34:22,2019-08-22 11:22:11,14438476,2598925680,14438476,180,1897,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487418.sralite.1,ERX3508878,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670385,SAMEA5881925,simple,2211256,Ochlochaete sp. CCMP 2390,SAMEA5881925,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,CB6DBB776196572F2BD0B8A7362B4EE7,E5F20C20EAB38AB3FFB83EAAEE7C85A7
ERR3487419,2019-08-22 09:34:22,2019-08-22 11:22:11,11372680,2047082400,11372680,180,1489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/487/ERR3487419.sralite.1,ERX3508879,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670386,SAMEA5881926,simple,2601987,Acrosiphonia sp. SAG 127.80,SAMEA5881926,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,3CB17789C7B7E84AD3609B54F36CCC51,C1F66817BE58B894BC3A884BF1F1A145
ERR3487420,2019-08-22 09:34:22,2019-08-22 11:22:31,11158462,2008523160,11158462,180,1532,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487420.sralite.1,ERX3508880,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670387,SAMEA5881927,simple,2601990,Blastophysa sp. BEA 0074B,SAMEA5881927,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,310049EDD5ABB1E87B99D0CF79EF271F,63A451FF9CEAA7508EF768A647CE0BA0
ERR3487421,2019-08-22 09:34:22,2019-08-22 11:23:04,8921418,1605855240,8921418,180,1142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487421.sralite.1,ERX3508881,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670388,SAMEA5881928,simple,2602003,Scourfieldia sp. M0560/2,SAMEA5881928,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,9FD041C91C33665613BD2FF0F6EF5334,208AD3DE00D71B94B33FCEFFCB2B705F
ERR3487422,2019-08-22 09:34:22,2019-08-22 11:23:04,10102521,1818453780,10102521,180,1150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487422.sralite.1,ERX3508882,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670389,SAMEA5881929,simple,184483,Zygnema sp. M-1384,SAMEA5881929,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,1798560C56D4CD519220D58ECD20C8CE,A4180DC5725486FA9C8BCA0816D2803F
ERR3487423,2019-08-22 09:34:22,2019-08-22 11:24:28,14313906,2576503080,14313906,180,1885,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487423.sralite.1,ERX3508883,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670390,SAMEA5881930,simple,131000,Zygnemopsis sp. CCAP 699/1,SAMEA5881930,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,E5C7DF1C986EE34E74E5D2F90457DA23,B952BE8844865D0B1E4EC51FD3160114
ERR3487424,2019-08-22 09:34:22,2019-08-22 11:24:22,10665758,1919836440,10665758,180,1325,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487424.sralite.1,ERX3508884,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670391,SAMEA5881931,simple,2601994,Cosmocladium sp. ASW 07118,SAMEA5881931,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,A5CB48C39700EF1499B9A1C80EA36384,EBF85443F6D3F03F0920DB71A4747BC1
ERR3487425,2019-08-22 09:34:22,2019-08-22 11:24:45,14691177,2644411860,14691177,180,1969,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/487/ERR3487425.sralite.1,ERX3508885,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670392,SAMEA5881932,simple,592045,Cylindrocystis sp. M3015,SAMEA5881932,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,5CE3B0B67890CF69DA1278B47A587D15,671D42D90B1A7A3B1E6841D9A54037A8
ERR3487426,2019-08-22 09:34:22,2019-08-22 11:25:32,12319473,2217505140,12319473,180,1596,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487426.sralite.1,ERX3508886,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670393,SAMEA5881933,simple,2602005,Spirotaenia sp. CCAC 0214,SAMEA5881933,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,EB0D2DC2F512B6A4DFE7B198B42F732C,C10678B14C366F60398224AC84EC49F4
ERR3487427,2019-08-22 09:34:22,2019-08-22 11:25:39,9610832,1729949760,9610832,180,1194,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487427.sralite.1,ERX3508887,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670394,SAMEA5881934,simple,2044895,Glaucocystis cf. nostochinearum,SAMEA5881934,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,C0028BBFF3FF377BC61CE22115F22AE7,314A4BA9D3DC8294C2A8276789ACBDBA
ERR3487428,2019-08-22 09:34:22,2019-08-22 11:26:48,13333334,2400000120,13333334,180,1638,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/487/ERR3487428.sralite.1,ERX3508888,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670395,SAMEA5881935,simple,2762,Cyanophora paradoxa,SAMEA5881935,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,5813EC1645746055EA15876C1E90837E,CEA65CE0DF40E6A6C24872CE6348C9B7
ERR3487429,2019-08-22 09:34:22,2019-08-22 11:26:37,9955684,1792023120,9955684,180,1222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487429.sralite.1,ERX3508889,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670396,SAMEA5881936,simple,2762,Cyanophora paradoxa,SAMEA5881936,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,DD611A5967DE7D81F6B8BE9E05B9688F,460E629A880775405CF17AE47E8E90C3
ERR3487430,2019-08-22 09:34:22,2019-08-22 11:26:23,6315048,1136708640,6315048,180,794,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/487/ERR3487430.sralite.1,ERX3508890,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670397,SAMEA5881937,simple,2081491,Diacronema lutheri,SAMEA5881937,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,30CB2042F90021ADCD80790936EEFC3E,3786FBC520D11FA6E679EB2587D45E89
ERR3487431,2019-08-22 09:34:22,2019-08-22 11:27:15,7259923,1306786140,7259923,180,919,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/487/ERR3487431.sralite.1,ERX3508891,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670398,SAMEA5881938,simple,2081491,Diacronema lutheri,SAMEA5881938,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,E1668170A17DCEF2496D23E1D14567F8,A5ED7AB8F40EBC4B4483CCEFC0740625
ERR3487432,2019-08-22 09:34:22,2019-08-22 11:27:59,15083946,2715110280,15083946,180,1948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/487/ERR3487432.sralite.1,ERX3508892,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670399,SAMEA5881939,simple,2602392,Odontosoria sp. 1KP,SAMEA5881939,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,83D14F48B89FBA1D5A9D04803A2D71D5,9C6837762D584742E2BEE3C26CE0DB33
ERR3487433,2019-08-22 09:34:22,2019-08-22 11:28:17,10912561,1964260980,10912561,180,1350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/487/ERR3487433.sralite.1,ERX3508893,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3670400,SAMEA5881940,simple,2602389,Passiflora sp. 1KP,SAMEA5881940,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2099815,,public,1B2CEFC1E6470121B7966EBBE41EABA3,7DEA37F3CBE964C948D84D9750438B48
ERR3489924,2019-08-23 08:05:22,2019-08-23 09:47:55,19059558,3430720440,19059558,180,1965,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/489/ERR3489924.sralite.1,ERX3511332,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3671793,SAMEA5883336,simple,2605291,Salvadora sp. 1KP,SAMEA5883336,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2100934,,public,637E76D351DBA500E440966F2501DB12,4B39BB92F9F1D16730B7CA4C5A8F9899
ERR3489925,2019-08-23 08:05:22,2019-08-23 09:48:11,10910574,1963903320,10910574,180,1456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/489/ERR3489925.sralite.1,ERX3511333,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS3671794,SAMEA5883337,simple,2605364,Synura sp. CCAC 0796 B,SAMEA5883337,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA2100934,,public,15D5B606AF8A7DEE4F7147D682F9D0E8,05F6A6E260BA0E8A7D43F5AD8A55D932
ERR2041176,2017-07-24 07:44:38,2017-07-25 10:41:15,13334645,2400236100,13334645,180,1467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041176.sralite.1,ERX2100233,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830238,SAMEA104171220,simple,590727,Sargassum fusiforme,SAMEA104171220,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,42C95EECA68134082C0D409500658187,65F91B87F07B1175F6246D8015D384C3
ERR2041177,2017-07-24 07:44:38,2017-07-25 10:41:20,14052183,2529392940,14052183,180,1702,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041177.sralite.1,ERX2100234,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830239,SAMEA104171221,simple,127544,Sargassum hemiphyllum,SAMEA104171221,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,B84A1F71364B24FF15FB27E20983EC6D,E12D875D4E04158B89AF5104B77EB663
ERR2041178,2017-07-24 07:44:38,2017-07-25 10:41:34,14245150,2564127000,14245150,180,1727,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041178.sralite.1,ERX2100235,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830240,SAMEA104171222,simple,703908,Sargassum henslowianum,SAMEA104171222,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1503B9E1E25F739723269D7501071ABF,860699295FF1AA1E82AF2AB3B02D9F5C
ERR2041179,2017-07-24 07:44:38,2017-07-25 10:42:04,12735539,2292397020,12735539,180,1460,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041179.sralite.1,ERX2100236,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830241,SAMEA104171223,simple,74089,Sargassum horneri,SAMEA104171223,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,259B3923589ED7F2ACE951C7C3FA53A3,07059F29C4019EA479FA719F04642758
ERR2041180,2017-07-24 07:44:38,2017-07-25 10:42:22,12941560,2329480800,12941560,180,1571,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041180.sralite.1,ERX2100237,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830242,SAMEA104171224,simple,1159339,Sargassum integerrimum,SAMEA104171224,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,6767A35F29C337F110F914102ED50246,7A01B22AE3986241B6F678B8D0839BD2
ERR2041181,2017-07-24 07:44:38,2017-07-25 10:42:57,15931748,2867714640,15931748,180,1929,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041181.sralite.1,ERX2100238,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830243,SAMEA104171225,simple,127542,Sargassum thunbergii,SAMEA104171225,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2F0CBE391398512DB27243AA0E11B272,885B1CDB38DB9ECF4EC1FE05C334108B
ERR2041182,2017-07-24 07:44:38,2017-07-25 10:42:53,11916749,2145014820,11916749,180,1417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041182.sralite.1,ERX2100239,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830244,SAMEA104171226,simple,1155129,Sargassum vachellianum,SAMEA104171226,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,61CEFEC7C6DEA10D15A391589FC8B41E,F63FD55501093581168E3E5B71D7DFF3
ERR2041183,2017-07-24 07:44:38,2017-07-25 10:43:42,12931847,2327732460,12931847,180,1546,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041183.sralite.1,ERX2100240,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830245,SAMEA104171227,simple,74468,Sargassum muticum,SAMEA104171227,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2F645920E3EEF876D85B181BE7DC617E,A81A666570EC5BA513CA5EE9DF628CB8
ERR2041184,2017-07-24 07:44:38,2017-07-25 10:43:46,7210277,1297849860,7210277,180,907,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041184.sralite.1,ERX2100241,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830246,SAMEA104171228,simple,2945,Prorocentrum micans,SAMEA104171228,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,837F30590933ADA86A2CF7953DFB5E7B,841368B493798770EFFCEDDE5AD9F81E
ERR2041185,2017-07-24 07:44:38,2017-07-25 10:43:55,12004218,2160759240,12004218,180,1469,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041185.sralite.1,ERX2100242,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830247,SAMEA104171229,simple,44267,Euglena sp.,SAMEA104171229,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,819A7B2B85F0B36CE385ACA9B7C2CC9B,A941CE8A0141AC1818CED56067D97388
ERR2041186,2017-07-24 07:44:38,2017-07-25 10:44:32,15460621,2782911780,15460621,180,1641,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041186.sralite.1,ERX2100243,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830248,SAMEA104171230,simple,185665,Phaeoceros carolinianus,SAMEA104171230,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,9F6521F20C866FB979FC72BD3EE3DE97,3577E93D599B3006515E5CFE376697B0
ERR2041187,2017-07-24 07:44:38,2017-07-25 10:44:32,14294792,2573062560,14294792,180,1514,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041187.sralite.1,ERX2100244,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830249,SAMEA104171231,simple,185665,Phaeoceros carolinianus,SAMEA104171231,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C2090CBB02E9B77F7D13DB6474465A9C,05E7800EAB24F66854374BDCED216365
ERR2041188,2017-07-24 07:44:38,2017-07-25 10:44:44,13728812,2471186160,13728812,180,1585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041188.sralite.1,ERX2100245,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830250,SAMEA104171232,simple,167731,Ptisana attenuata,SAMEA104171232,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,BFF247EE6AE14613946C2FE2945793DD,8879C7512F3F4D9705BAAC89B96F8766
ERR2041189,2017-07-24 07:44:38,2017-07-25 10:45:23,16193427,2914816860,16193427,180,1816,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041189.sralite.1,ERX2100246,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830251,SAMEA104171233,simple,32095,Lonchitis hirsuta,SAMEA104171233,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3F7D65AFFB771E15960BEA095EB96608,A759848B6247D0BB00BA7BCF39E030FC
ERR2041190,2017-07-24 07:44:38,2017-07-25 10:45:24,16106480,2899166400,16106480,180,1797,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041190.sralite.1,ERX2100247,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830252,SAMEA104171234,simple,29596,Ceratopteris thalictroides,SAMEA104171234,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,0C706E9A1F1A33A4D9562E2B4854EFD4,E4653CCD11FB14C85F0B9D8AC9346E84
ERR2041191,2017-07-24 07:44:38,2017-07-25 10:45:25,9828140,1769065200,9828140,180,1224,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041191.sralite.1,ERX2100248,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830253,SAMEA104171235,simple,3284,Osmundastrum cinnamomeum,SAMEA104171235,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,975F11A832E613E8CAD7637C96046368,62B264E6205DD06E90379C313FC6EC3F
ERR2041192,2017-07-24 07:44:38,2017-07-25 10:45:55,6205271,1116948780,6205271,180,677,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041192.sralite.1,ERX2100249,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830254,SAMEA104171236,simple,405431,Phaeomegaceros coriaceus,SAMEA104171236,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1C6CA67E1686CBEA35791C10B3FDAFEE,F014F12A9322A743FAB0F69A33638860
ERR2041193,2017-07-24 07:44:38,2017-07-25 10:46:21,15594827,2807068860,15594827,180,1665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041193.sralite.1,ERX2100250,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830255,SAMEA104171237,simple,263836,Leiosporoceros dussii,SAMEA104171237,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,5ABA900623A41E5185711D0656598EE0,868470FD028472B303A3BAF05FD1ECF8
ERR2041194,2017-07-24 07:44:38,2017-07-25 10:46:16,14523621,2614251780,14523621,180,1564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/041/ERR2041194.sralite.1,ERX2100251,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1830256,SAMEA104171238,simple,41834,Anthoceros agrestis,SAMEA104171238,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C120AE7C83528CAA35F871A1F51491EE,9D11693CE6789FEE46112B14C5A06908
